date,symbol,open,high,low,close,adj_close,volume,ret
2024-05-16,HDFCBANK.NS,723.0250244140625,731.2750244140625,717.75,730.125,722.1802368164062,34945236,0.015119899134897752
2024-05-17,HDFCBANK.NS,723.0999755859375,734.0,723.0999755859375,732.0499877929688,724.0842895507812,20920190,0.0026365339804488297
2024-05-21,HDFCBANK.NS,725.0499877929688,734.8499755859375,725.0499877929688,729.4000244140625,721.463134765625,43769978,-0.0036199580946334464
2024-05-22,HDFCBANK.NS,728.9249877929688,732.7999877929688,724.0750122070312,729.5999755859375,721.6609497070312,39996278,0.00027418579255678033
2024-05-23,HDFCBANK.NS,729.3250122070312,747.8250122070312,728.5250244140625,746.2999877929688,738.17919921875,40861920,0.02288921067216476
2024-05-24,HDFCBANK.NS,743.75,759.9500122070312,743.0,758.5999755859375,750.3453979492188,31060206,0.01648136217241669
2024-05-27,HDFCBANK.NS,761.6749877929688,772.5,759.5250244140625,763.8499755859375,755.5382690429688,29385440,0.006920640958074431
2024-05-28,HDFCBANK.NS,765.0499877929688,768.0250244140625,762.4000244140625,765.25,756.9230346679688,27908904,0.0018328199665571532
2024-05-29,HDFCBANK.NS,759.0,761.9249877929688,750.625,754.1500244140625,745.94384765625,35147706,-0.014505024300832448
2024-05-30,HDFCBANK.NS,749.5999755859375,761.7999877929688,748.8250122070312,757.4249877929688,749.1831665039062,33755350,0.004342577337200559
2024-05-31,HDFCBANK.NS,759.5,768.0,757.0,765.7750244140625,757.4423217773438,74079588,0.011024213627194968
2024-06-03,HDFCBANK.NS,799.5,799.5,775.0,786.0999755859375,777.546142578125,72637256,0.02654171838933883
2024-06-04,HDFCBANK.NS,778.5,779.5,727.0,741.5750122070312,733.5056762695312,89531240,-0.056640325116356305
2024-06-05,HDFCBANK.NS,747.0250244140625,779.7999877929688,741.1749877929688,775.9000244140625,767.4571533203125,81631650,0.04628659075066999
2024-06-06,HDFCBANK.NS,782.4500122070312,782.7249755859375,773.2999877929688,779.8499755859375,771.3641357421875,46422870,0.005090815044164865
2024-06-07,HDFCBANK.NS,780.5250244140625,792.1749877929688,776.0250244140625,786.6749877929688,778.1148681640625,36712216,0.008751680443866539
2024-06-10,HDFCBANK.NS,787.0,790.3250122070312,778.7999877929688,780.6500244140625,772.155517578125,22454058,-0.007658702885344426
2024-06-11,HDFCBANK.NS,778.0,785.5,776.0999755859375,782.4000244140625,773.886474609375,29545326,0.002241720730921104
2024-06-12,HDFCBANK.NS,787.5,794.1500244140625,783.2000122070312,787.0750122070312,778.5105590820312,39280436,0.005975145740840571
2024-06-13,HDFCBANK.NS,790.875,792.8499755859375,787.0,790.375,781.774658203125,24120192,0.0041927486827444405
2024-06-14,HDFCBANK.NS,792.0,799.5,788.8499755859375,798.4500122070312,789.7617797851562,25540554,0.010216654502960276
2024-06-18,HDFCBANK.NS,798.4500122070312,805.25,794.7249755859375,803.9000244140625,795.1524658203125,32415714,0.006825711465326512
2024-06-19,HDFCBANK.NS,806.7000122070312,834.9500122070312,802.0,828.9249877929688,819.9051513671875,90131196,0.031129483477535524
2024-06-20,HDFCBANK.NS,834.9000244140625,840.7249755859375,826.0,834.6749877929688,825.5925903320312,41408742,0.006936703538647171
2024-06-21,HDFCBANK.NS,836.4249877929688,836.4249877929688,821.5750122070312,832.875,823.8121948242188,51630776,-0.0021565061613458836
2024-06-24,HDFCBANK.NS,823.5,837.5499877929688,822.875,836.2000122070312,827.1010131835938,28544994,0.003992194313264363
2024-06-25,HDFCBANK.NS,835.5499877929688,858.4749755859375,835.5499877929688,855.6749877929688,846.3640747070312,74521548,0.02328985361690239
2024-06-26,HDFCBANK.NS,853.9749755859375,855.4500122070312,845.5499877929688,850.75,841.49267578125,47596666,-0.00575567781213715
2024-06-27,HDFCBANK.NS,848.0499877929688,856.5,843.2999877929688,848.0750122070312,838.8468017578125,55074650,-0.0031442626888951164
2024-06-28,HDFCBANK.NS,848.7999877929688,853.2999877929688,839.5,841.9000244140625,832.739013671875,26476046,-0.007281172286928372
2024-07-01,HDFCBANK.NS,840.0,853.6500244140625,840.0,852.5999755859375,843.322509765625,21187024,0.012709259347755575
2024-07-02,HDFCBANK.NS,857.5,867.4500122070312,851.375,865.2999877929688,855.8843383789062,45921690,0.014895640123222087
2024-07-03,HDFCBANK.NS,895.5,897.0,882.3250122070312,884.3250122070312,874.7023315429688,123217802,0.02198660767610816
2024-07-04,HDFCBANK.NS,879.875,879.875,862.4249877929688,863.5750122070312,854.1781616210938,45848658,-0.02346417653382782
2024-07-05,HDFCBANK.NS,842.5,842.5,821.0999755859375,824.0499877929688,815.0831909179688,82242548,-0.045769105860689496
2024-07-08,HDFCBANK.NS,822.6500244140625,827.4749755859375,813.5750122070312,817.6749877929688,808.777587890625,39087800,-0.007736146564674251
2024-07-09,HDFCBANK.NS,812.5,823.3499755859375,810.1749877929688,818.25,809.3463134765625,48550878,0.0007031915751039008
2024-07-10,HDFCBANK.NS,814.9749755859375,820.0,810.375,813.0499877929688,804.202880859375,45507182,-0.006355045462669517
2024-07-11,HDFCBANK.NS,811.9749755859375,812.9249877929688,800.5,810.9500122070312,802.1257934570312,44177074,-0.0025827903030192223
2024-07-12,HDFCBANK.NS,811.0,819.2000122070312,805.5750122070312,811.3499755859375,802.5213623046875,56049960,0.000493150639067963
2024-07-15,HDFCBANK.NS,811.75,814.9000244140625,807.5999755859375,811.0499877929688,802.2246704101562,33375694,-0.00036969968460309754
2024-07-16,HDFCBANK.NS,810.375,813.5,808.4000244140625,809.875,801.0624389648438,28950324,-0.001448760538264482
2024-07-18,HDFCBANK.NS,804.0,811.9749755859375,799.5750122070312,807.4000244140625,798.6144409179688,33717064,-0.003055939122596163
2024-07-19,HDFCBANK.NS,808.0,811.5,801.75,803.6500244140625,794.9052124023438,26002152,-0.004644579819219619
2024-07-22,HDFCBANK.NS,808.5,825.5,806.3250122070312,821.2750244140625,812.3384399414062,53744822,0.02193120294981621
2024-07-23,HDFCBANK.NS,823.7750244140625,823.9000244140625,802.5,809.2000122070312,800.3948364257812,52002152,-0.01470274325130605
2024-07-24,HDFCBANK.NS,804.0750122070312,810.5,794.0250244140625,802.0250244140625,793.2979125976562,61728206,-0.008866778626180016
2024-07-25,HDFCBANK.NS,796.5,812.5,796.5,808.2999877929688,799.5045776367188,25535732,0.007823876680500552
2024-07-26,HDFCBANK.NS,802.5,810.875,798.2249755859375,809.0750122070312,800.2711791992188,43810540,0.000958845745156367
2024-07-29,HDFCBANK.NS,807.5,815.9249877929688,799.1500244140625,802.5250244140625,793.79248046875,51001148,-0.00809562920527962
2024-07-30,HDFCBANK.NS,801.0,817.375,799.5,807.7750244140625,798.9853515625,54595834,0.006541849691853452
2024-07-31,HDFCBANK.NS,807.0,813.9500122070312,804.5999755859375,807.875,799.084228515625,37820484,0.0001237531488300636
2024-08-01,HDFCBANK.NS,811.4500122070312,825.0250244140625,808.9749755859375,819.4000244140625,810.4838256835938,26215174,0.014265826756641786
2024-08-02,HDFCBANK.NS,815.5,835.25,815.5,829.5750122070312,820.548095703125,44119238,0.012417607484076054
2024-08-05,HDFCBANK.NS,820.0499877929688,823.0,800.5,807.875,799.084228515625,41333634,-0.026157963561060593
2024-08-06,HDFCBANK.NS,815.0,816.4749755859375,796.6500244140625,800.5999755859375,791.8883666992188,45116050,-0.009005135578477486
2024-08-07,HDFCBANK.NS,808.5,815.0,801.0999755859375,811.75,802.9170532226562,42346264,0.01392707228344281
2024-08-08,HDFCBANK.NS,812.0,826.6500244140625,809.625,821.3499755859375,812.41259765625,33976950,0.01182630807937346
2024-08-09,HDFCBANK.NS,826.0,831.2750244140625,822.9000244140625,825.0999755859375,816.1217651367188,26644618,0.004565620340168719
2024-08-12,HDFCBANK.NS,826.0,837.9749755859375,823.6749877929688,830.0499877929688,821.0178833007812,39316196,0.00599924958899023
2024-08-13,HDFCBANK.NS,814.0,816.2000122070312,800.5750122070312,801.5999755859375,792.8775024414062,54055042,-0.034274991363453355
2024-08-14,HDFCBANK.NS,803.25,806.8499755859375,801.5999755859375,803.9000244140625,795.1524658203125,32334428,0.002869249501847637
2024-08-16,HDFCBANK.NS,814.25,817.0750122070312,805.5,816.0499877929688,807.1702270507812,27849246,0.015113782258187047
2024-08-19,HDFCBANK.NS,818.8250122070312,818.8250122070312,811.8499755859375,815.7750244140625,806.8982543945312,19502164,-0.0003369458475243059
2024-08-20,HDFCBANK.NS,813.7249755859375,823.0,813.7249755859375,818.8499755859375,809.9397583007812,31134494,0.003769377229019044
2024-08-21,HDFCBANK.NS,814.0499877929688,817.2750244140625,808.9000244140625,812.9000244140625,804.0545654296875,47630904,-0.0072662106172447505
2024-08-22,HDFCBANK.NS,816.0,819.1500244140625,814.0,815.6500244140625,806.774658203125,21300638,0.0033829703733898597
2024-08-23,HDFCBANK.NS,817.0,817.0,811.5,812.5250244140625,803.6836547851562,20333422,-0.003831309506985625
2024-08-26,HDFCBANK.NS,816.0999755859375,823.9749755859375,816.0999755859375,819.9749755859375,811.0525512695312,22364266,0.009168901769372129
2024-08-27,HDFCBANK.NS,821.7000122070312,823.7000122070312,816.0999755859375,818.875,809.9645385742188,35773244,-0.001341482365858293
2024-08-28,HDFCBANK.NS,818.875,819.875,815.0999755859375,818.5499877929688,809.64306640625,26921188,-0.00039689659566410906
2024-08-29,HDFCBANK.NS,821.0,822.2000122070312,815.5750122070312,819.2750244140625,810.3601684570312,49052604,0.0008857014659116036
2024-08-30,HDFCBANK.NS,828.0,831.0,810.5750122070312,818.4500122070312,809.544189453125,445342100,-0.0010069337507788712
2024-09-02,HDFCBANK.NS,823.4000244140625,823.4000244140625,811.5999755859375,813.4749755859375,804.6232299804688,34049680,-0.006078679257744413
2024-09-03,HDFCBANK.NS,817.0,819.9749755859375,812.2999877929688,818.6749877929688,809.7666625976562,37282860,0.006392349146211451
2024-09-04,HDFCBANK.NS,819.5,822.4000244140625,816.0,820.9000244140625,811.967529296875,24682744,0.0027179023302323913
2024-09-05,HDFCBANK.NS,823.0,824.9500122070312,821.0,822.7249755859375,813.7725830078125,22876318,0.0022230614474210153
2024-09-06,HDFCBANK.NS,819.1500244140625,823.875,817.0499877929688,818.4749755859375,809.56884765625,26029602,-0.005165737257975644
2024-09-09,HDFCBANK.NS,819.0,824.25,815.0499877929688,823.25,814.2919311523438,23792914,0.005834072679262947
2024-09-10,HDFCBANK.NS,827.0,827.0,819.0,825.1749877929688,816.1959838867188,26606646,0.002338292523272889
2024-09-11,HDFCBANK.NS,825.2000122070312,826.25,819.5999755859375,821.9500122070312,813.006103515625,22226684,-0.003908228457463858
2024-09-12,HDFCBANK.NS,827.0,835.0,823.5250244140625,833.2999877929688,824.2325439453125,32424046,0.01380855614876908
2024-09-13,HDFCBANK.NS,837.0,837.0,828.5250244140625,832.9749755859375,823.9110717773438,23860532,-0.0003900260555473878
2024-09-16,HDFCBANK.NS,833.5,838.9000244140625,832.0250244140625,835.4749755859375,826.3838500976562,15172820,0.0030012684681832713
2024-09-17,HDFCBANK.NS,839.0,839.0,832.0750122070312,834.4000244140625,825.3206176757812,20127122,-0.0012866084226468288
2024-09-18,HDFCBANK.NS,835.9249877929688,849.4500122070312,835.5499877929688,847.4000244140625,838.1791381835938,40917342,0.015580030635880426
2024-09-19,HDFCBANK.NS,849.5999755859375,859.5,849.5750122070312,854.25,844.95458984375,30651776,0.008083536503711075
2024-09-20,HDFCBANK.NS,858.25,872.4749755859375,853.7750244140625,870.5999755859375,861.1266479492188,60623386,0.0191395588589669
2024-09-23,HDFCBANK.NS,874.5,883.1749877929688,870.125,879.9000244140625,870.3255004882812,26965350,0.010682345693249218
2024-09-24,HDFCBANK.NS,882.5,890.8250122070312,877.125,884.0250244140625,874.4056396484375,33039036,0.004688061142488875
2024-09-25,HDFCBANK.NS,880.0750122070312,894.0,880.0750122070312,889.5499877929688,879.8704833984375,31965312,0.0062497809966060025
2024-09-26,HDFCBANK.NS,886.5250244140625,894.0,884.0250244140625,891.7249755859375,882.0217895507812,31899644,0.0024450259361292748
2024-09-27,HDFCBANK.NS,888.5,889.0999755859375,875.0,876.3250122070312,866.7894287109375,35613502,-0.017269823739390455
2024-09-30,HDFCBANK.NS,874.4000244140625,875.7249755859375,862.2000122070312,866.0250244140625,856.6015014648438,26383534,-0.011753635783543048
2024-10-01,HDFCBANK.NS,862.0,871.0,860.0499877929688,863.0999755859375,853.708251953125,24572284,-0.0033775909880745525
2024-10-03,HDFCBANK.NS,857.8250122070312,863.0750122070312,836.6749877929688,841.0,831.8487548828125,48473398,-0.02560534822089633
2024-10-04,HDFCBANK.NS,837.25,845.3250122070312,826.5,828.8250122070312,819.8062744140625,48683232,-0.01447676683779675
2024-10-07,HDFCBANK.NS,826.0999755859375,829.5,806.5,808.9000244140625,800.0980834960938,94458296,-0.024040058649288487
2024-10-08,HDFCBANK.NS,815.0,828.4000244140625,811.0,825.5250244140625,816.5421752929688,29734406,0.020552594908140653
2024-10-09,HDFCBANK.NS,824.75,828.375,814.3499755859375,816.5750122070312,807.6895751953125,41125642,-0.010841571158868857
2024-10-10,HDFCBANK.NS,819.5,832.7249755859375,816.25,831.2000122070312,822.1553955078125,21754766,0.017910123835635616
2024-10-11,HDFCBANK.NS,832.2249755859375,832.2249755859375,821.625,825.5,816.5174560546875,23672594,-0.006857510738152661
2024-10-14,HDFCBANK.NS,828.0250244140625,846.0250244140625,827.0,844.0499877929688,834.8656005859375,18527508,0.022471221399118724
2024-10-15,HDFCBANK.NS,847.0,849.0,837.75,842.0499877929688,832.8873291015625,19651130,-0.002369568806028899
2024-10-16,HDFCBANK.NS,840.0499877929688,853.9749755859375,840.0499877929688,849.9000244140625,840.6519775390625,20470682,0.009322567610526411
2024-10-17,HDFCBANK.NS,847.4749755859375,848.8250122070312,832.5999755859375,836.5750122070312,827.471923828125,14695732,-0.015678371148927783
2024-10-18,HDFCBANK.NS,831.5499877929688,845.5,827.0499877929688,840.9249877929688,831.7745971679688,24809724,0.005199781667441172
2024-10-21,HDFCBANK.NS,857.5,874.0750122070312,855.5250244140625,864.3499755859375,854.9446411132812,46548354,0.02785615721398793
2024-10-22,HDFCBANK.NS,865.0250244140625,870.0,855.3499755859375,857.2750244140625,847.9467163085938,38875280,-0.008185237345397
2024-10-23,HDFCBANK.NS,852.5250244140625,873.25,852.5250244140625,867.9000244140625,858.4561157226562,38036090,0.012393938453837627
2024-10-24,HDFCBANK.NS,869.0499877929688,884.3250122070312,869.0499877929688,874.8250122070312,865.3057250976562,30832258,0.007978986053624793
2024-10-25,HDFCBANK.NS,877.5,878.9249877929688,864.3499755859375,871.7000122070312,862.2147216796875,26130478,-0.00357215181676962
2024-10-28,HDFCBANK.NS,871.0,875.5,864.4500122070312,867.0999755859375,857.6647338867188,22012142,-0.005277093603905159
2024-10-29,HDFCBANK.NS,863.0750122070312,882.0,862.5499877929688,875.9249877929688,866.3937377929688,35794926,0.01017764117068487
2024-10-30,HDFCBANK.NS,871.0,877.375,862.0999755859375,867.2999877929688,857.8626098632812,32715724,-0.009846710055198993
2024-10-31,HDFCBANK.NS,864.0,869.4500122070312,859.7000122070312,867.8499755859375,858.4065551757812,22895912,0.0006340704283482879
2024-11-01,HDFCBANK.NS,866.5,872.0499877929688,863.0499877929688,868.6500244140625,859.1979370117188,1759692,0.0009219196092642434
2024-11-04,HDFCBANK.NS,872.5,872.5,855.4500122070312,857.0499877929688,847.72412109375,28089248,-0.01335410086978861
2024-11-05,HDFCBANK.NS,851.5,881.3499755859375,848.9500122070312,878.9249877929688,869.361083984375,44232406,0.025523589989050466
2024-11-06,HDFCBANK.NS,885.75,885.75,872.6749877929688,877.625,868.0752563476562,27787910,-0.001479048994033283
2024-11-07,HDFCBANK.NS,872.1500244140625,880.4749755859375,869.0,873.2750244140625,863.7725830078125,18895456,-0.00495656719665849
2024-11-08,HDFCBANK.NS,876.0,880.9000244140625,872.9249877929688,877.2249755859375,867.6795654296875,19902986,0.004523160955479888
2024-11-11,HDFCBANK.NS,877.2750244140625,891.4000244140625,875.5999755859375,883.1500244140625,873.5401611328125,24565362,0.006754331825508331
2024-11-12,HDFCBANK.NS,886.0,887.5,854.3250122070312,859.0999755859375,849.7517700195312,31395406,-0.027232166501002464
2024-11-13,HDFCBANK.NS,858.375,864.7000122070312,836.5,840.6749877929688,831.5272827148438,35728500,-0.02144683653235413
2024-11-14,HDFCBANK.NS,836.5499877929688,852.4249877929688,836.0499877929688,846.375,837.165283203125,27146470,0.006780295253661306
2024-11-18,HDFCBANK.NS,850.0,859.4500122070312,847.5,852.5499877929688,843.2730712890625,27081968,0.007295797148405558
2024-11-19,HDFCBANK.NS,857.0,876.875,851.3499755859375,871.125,861.64599609375,50981272,0.021787633721781052
2024-11-21,HDFCBANK.NS,874.7000122070312,879.5,867.0999755859375,870.5999755859375,861.1266479492188,35716512,-0.0006027395785341838
2024-11-22,HDFCBANK.NS,871.7750244140625,877.1500244140625,864.7750244140625,872.7999877929688,863.302734375,24773612,0.0025270225128481982
2024-11-25,HDFCBANK.NS,892.5250244140625,901.7750244140625,882.4500122070312,892.7999877929688,883.0850830078125,427737274,0.02291472949768214
2024-11-26,HDFCBANK.NS,905.0,905.0,884.9000244140625,892.7750244140625,883.0604248046875,30935566,-2.7922794303192333e-05
2024-11-27,HDFCBANK.NS,894.9500122070312,908.6749877929688,892.5750122070312,906.1500244140625,896.2898559570312,32714976,0.014981343043733109
2024-11-28,HDFCBANK.NS,909.5,918.0499877929688,894.0,896.5750122070312,886.8190307617188,35722392,-0.01056669907883745
2024-11-29,HDFCBANK.NS,900.6500244140625,902.2999877929688,891.4500122070312,898.0250244140625,888.2532958984375,27669536,0.0016173143414466296
2024-12-02,HDFCBANK.NS,901.75,904.0750122070312,887.5,902.3499755859375,892.5311889648438,15110876,0.004816073395009779
2024-12-03,HDFCBANK.NS,911.3499755859375,918.7000122070312,908.0499877929688,913.1500244140625,903.2136840820312,43410242,0.011968763948268402
2024-12-04,HDFCBANK.NS,919.0,932.5,915.5750122070312,930.0499877929688,919.9297485351562,44669084,0.01850731974916231
2024-12-05,HDFCBANK.NS,930.0,939.9749755859375,917.5999755859375,932.875,922.7240600585938,39682714,0.0030375270806135557
2024-12-06,HDFCBANK.NS,928.5,932.0999755859375,922.0,927.9249877929688,917.827880859375,17783156,-0.005306222532994176
2024-12-09,HDFCBANK.NS,926.8250122070312,940.0,924.5,935.0,924.825927734375,26947912,0.007624574303024767
2024-12-10,HDFCBANK.NS,938.8499755859375,938.8499755859375,929.2750244140625,934.0499877929688,923.88623046875,13325480,-0.0010160801481063908
2024-12-11,HDFCBANK.NS,930.8499755859375,935.9500122070312,928.375,931.5499877929688,921.4134521484375,14045426,-0.002676496562848296
2024-12-12,HDFCBANK.NS,925.5,934.3250122070312,924.3499755859375,929.625,919.5093994140625,17293790,-0.0020664477276030047
2024-12-13,HDFCBANK.NS,931.25,937.5,914.625,935.875,925.69140625,19009002,0.006723157849040762
2024-12-16,HDFCBANK.NS,932.5499877929688,934.9749755859375,927.625,932.5999755859375,922.4520263671875,13107082,-0.0034994166100507096
2024-12-17,HDFCBANK.NS,928.1749877929688,931.1749877929688,913.25,916.625,906.65087890625,21079532,-0.017129505935572387
2024-12-18,HDFCBANK.NS,914.9249877929688,918.0,903.5750122070312,905.3499755859375,895.49853515625,23422312,-0.01230059332590483
2024-12-19,HDFCBANK.NS,899.7999877929688,900.5499877929688,889.5,896.75,886.9921264648438,25380770,-0.009499076053677724
2024-12-20,HDFCBANK.NS,891.0999755859375,898.7750244140625,883.5250244140625,885.75,876.11181640625,25692348,-0.012266523832582199
2024-12-23,HDFCBANK.NS,891.0,903.0,890.6500244140625,900.5,890.7013549804688,11044592,0.01665259879048775
2024-12-24,HDFCBANK.NS,901.0250244140625,904.3499755859375,894.7750244140625,899.0499877929688,889.26708984375,14485834,-0.0016102649094433819
2024-12-26,HDFCBANK.NS,899.2750244140625,906.0,890.375,895.375,885.632080078125,10481678,-0.004087646790418953
2024-12-27,HDFCBANK.NS,897.4000244140625,902.9749755859375,894.5499877929688,899.125,889.34130859375,7259330,0.004188227367845299
2024-12-30,HDFCBANK.NS,896.0999755859375,907.5,885.5,888.9500122070312,879.2770385742188,22222218,-0.011316543966056303
2024-12-31,HDFCBANK.NS,885.1500244140625,890.9000244140625,882.7999877929688,886.4249877929688,876.7794799804688,14117236,-0.002840468344084024
2025-01-01,HDFCBANK.NS,886.7249755859375,897.0,880.5499877929688,891.375,881.6755981445312,7313806,0.005584207062158342
2025-01-02,HDFCBANK.NS,888.5499877929688,901.7249755859375,886.5,896.875,887.1157836914062,18558576,0.0061702802689829195
2025-01-03,HDFCBANK.NS,895.5,897.625,873.1500244140625,874.5999755859375,865.0831298828125,24426194,-0.02483627753404738
2025-01-06,HDFCBANK.NS,870.0499877929688,878.5999755859375,852.9000244140625,855.25,845.9437255859375,18816348,-0.0221243527191054
2025-01-07,HDFCBANK.NS,857.5,860.5,850.0,856.7000122070312,847.3779296875,13527906,0.0016953894900859634
2025-01-08,HDFCBANK.NS,854.125,855.8250122070312,841.6749877929688,847.1500244140625,837.931884765625,19738190,-0.011147381340647522
2025-01-09,HDFCBANK.NS,842.0750122070312,844.5,829.0499877929688,833.9000244140625,824.8260498046875,40420222,-0.015640692518346322
2025-01-10,HDFCBANK.NS,835.5,837.4500122070312,827.0,828.375,819.3611450195312,17453280,-0.006625523995574922
2025-01-13,HDFCBANK.NS,820.0,823.375,812.1500244140625,815.4249877929688,806.5520629882812,21669066,-0.015633011290698495
2025-01-14,HDFCBANK.NS,819.9500122070312,828.0999755859375,818.5,823.2999877929688,814.3413696289062,26661432,0.009657537309824216
2025-01-15,HDFCBANK.NS,828.25,831.3499755859375,818.1500244140625,821.5250244140625,812.585693359375,14022892,-0.002155946308280199
2025-01-16,HDFCBANK.NS,826.4249877929688,830.2750244140625,821.4249877929688,826.0250244140625,817.0367431640625,21212454,0.005477637424658566
2025-01-17,HDFCBANK.NS,821.75,825.25,814.25,818.375,809.469970703125,23112076,-0.009261238890719059
2025-01-20,HDFCBANK.NS,813.0,830.4749755859375,813.0,825.625,816.6410522460938,17557618,0.008858984029685324
2025-01-21,HDFCBANK.NS,829.125,830.5250244140625,816.5250244140625,821.2000122070312,812.2642211914062,31158144,-0.005359553065143463
2025-01-22,HDFCBANK.NS,821.2000122070312,835.9500122070312,812.7249755859375,833.0250244140625,823.9605712890625,30619306,0.014399686447472027
2025-01-23,HDFCBANK.NS,843.5,843.5,825.625,832.4500122070312,823.391845703125,34909158,-0.0006902339817641545
2025-01-24,HDFCBANK.NS,830.0,835.1500244140625,822.25,824.9000244140625,815.9240112304688,24236200,-0.009069599743581569
2025-01-27,HDFCBANK.NS,820.5499877929688,821.7999877929688,813.0,814.9000244140625,806.0327758789062,22804166,-0.012122740862406833
2025-01-28,HDFCBANK.NS,823.5,842.1500244140625,823.5,835.2000122070312,826.1118774414062,30179312,0.024911023674695443
2025-01-29,HDFCBANK.NS,837.5,840.5750122070312,834.4249877929688,838.6500244140625,829.5243530273438,12619890,0.004130766884149484
2025-01-30,HDFCBANK.NS,840.5,848.9500122070312,836.2750244140625,845.75,836.5470581054688,25744846,0.008465942021467665
2025-01-31,HDFCBANK.NS,843.625,852.3499755859375,841.9749755859375,849.375,840.1326293945312,15821686,0.004286156115572037
2025-02-01,HDFCBANK.NS,848.75,856.5,838.0250244140625,845.4749755859375,836.2750244140625,5587528,-0.004591661894204568
2025-02-03,HDFCBANK.NS,835.0,843.4000244140625,831.7249755859375,839.0,829.8705444335938,20276540,-0.007658341805623192
2025-02-04,HDFCBANK.NS,844.3499755859375,862.9000244140625,840.0250244140625,860.4500122070312,851.087158203125,28616502,0.025566172834839085
2025-02-05,HDFCBANK.NS,866.5,872.0999755859375,859.4500122070312,868.9000244140625,859.4451904296875,23675506,0.009820418679807874
2025-02-06,HDFCBANK.NS,867.75,874.5,862.0,871.9249877929688,862.437255859375,26760716,0.003481391789733168
2025-02-07,HDFCBANK.NS,875.0,883.5,862.5,866.375,856.9476318359375,23509600,-0.006365244527808955
2025-02-10,HDFCBANK.NS,858.6500244140625,861.7249755859375,854.25,857.875,848.5401611328125,17195950,-0.009810950390413797
2025-02-11,HDFCBANK.NS,851.5,855.5,844.3499755859375,850.7000122070312,841.4432373046875,22724704,-0.008363686426639538
2025-02-12,HDFCBANK.NS,846.5,856.0,840.5999755859375,853.4000244140625,844.1138916015625,22809570,0.0031738971548807005
2025-02-13,HDFCBANK.NS,849.5,857.125,846.7750244140625,848.8499755859375,839.6133422851562,12602434,-0.005331684931599967
2025-02-14,HDFCBANK.NS,850.9500122070312,850.9500122070312,840.0,847.4249877929688,838.203857421875,19959892,-0.0016787309018281293
2025-02-17,HDFCBANK.NS,842.5999755859375,860.0,840.625,858.6749877929688,849.3314208984375,12938946,0.013275485883336824
2025-02-18,HDFCBANK.NS,856.5250244140625,865.7750244140625,853.0750122070312,861.5250244140625,852.1504516601562,16350910,0.0033191174756455055
2025-02-19,HDFCBANK.NS,858.5,868.9500122070312,856.2249755859375,863.5999755859375,854.2028198242188,11884112,0.0024084575206926306
2025-02-20,HDFCBANK.NS,855.5,857.3499755859375,842.6500244140625,843.5499877929688,834.3710327148438,26390510,-0.023216719319020807
2025-02-21,HDFCBANK.NS,840.4500122070312,847.4749755859375,838.625,846.25,837.0416259765625,15680940,0.0032007262440898465
2025-02-24,HDFCBANK.NS,840.5499877929688,842.0999755859375,830.5499877929688,838.5499877929688,829.4254150390625,20693646,-0.009098963183120423
2025-02-25,HDFCBANK.NS,835.5499877929688,844.0,835.5499877929688,841.1749877929688,832.0218505859375,24138708,0.0031304026857590372
2025-02-27,HDFCBANK.NS,841.2750244140625,855.375,841.2750244140625,850.3499755859375,841.0969848632812,35786800,0.010907326858005773
2025-02-28,HDFCBANK.NS,842.5,868.625,842.5,866.2000122070312,856.7745971679688,54516728,0.01863948223192824
2025-03-03,HDFCBANK.NS,869.9000244140625,871.5250244140625,847.0499877929688,850.7750244140625,841.5174560546875,21205364,-0.01780764878383778
2025-03-04,HDFCBANK.NS,849.0,857.1500244140625,846.625,855.0,845.6964111328125,19920958,0.004965975510142551
2025-03-05,HDFCBANK.NS,850.9749755859375,855.4000244140625,844.125,845.0,835.8052368164062,21583872,-0.011695892504920313
2025-03-06,HDFCBANK.NS,843.5,849.9500122070312,836.125,845.5999755859375,836.398681640625,32966088,0.0007100276452911558
2025-03-07,HDFCBANK.NS,841.0,850.5750122070312,838.7999877929688,844.625,835.434326171875,13372914,-0.0011529854002858553
2025-03-10,HDFCBANK.NS,844.5,849.9500122070312,841.5250244140625,843.75,834.56884765625,15604050,-0.001035962359352438
2025-03-11,HDFCBANK.NS,841.2000122070312,847.0,835.0250244140625,842.75,833.5797119140625,19898430,-0.0011852056843066894
2025-03-12,HDFCBANK.NS,845.7750244140625,859.25,845.7750244140625,855.5750122070312,846.2651977539062,18784106,0.015218083715971664
2025-03-13,HDFCBANK.NS,858.0250244140625,860.4000244140625,850.0250244140625,853.2999877929688,844.014892578125,15736264,-0.0026591016406604107
2025-03-17,HDFCBANK.NS,852.5,862.0,852.5,855.2000122070312,845.894287109375,18950652,0.002226731480423627
2025-03-18,HDFCBANK.NS,855.2000122070312,855.2000122070312,855.2000122070312,855.2000122070312,845.894287109375,0,0.0
2025-03-19,HDFCBANK.NS,867.5,875.5,866.0999755859375,872.0499877929688,862.5609130859375,15221406,0.01970296552482509
2025-03-20,HDFCBANK.NS,877.0,887.0,874.6500244140625,884.375,874.7517700195312,17833978,0.01413332872918982
2025-03-21,HDFCBANK.NS,877.7750244140625,887.0499877929688,877.7750244140625,885.1749877929688,875.5430908203125,33508264,0.0009046232633100892
